,brand_name,product_name,user_name,review,date,product_link
61,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,사랑.행복중,성능이 엄청 세서 말리는 시간이 줄어들었어요!!!!!,2021.03.09 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
62,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,니니토토,배송이 해외배송인데도 나름 빨리 왔어요 그리고 바람이 진짜 쌔서 머리가 광속으로 말라요ㅋㅋㅋ 시끄럽긴한데 혼자 살아서 상관은 없어요,2021.03.04 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
63,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,grape001,배송은 한 2주쯤 걸린 것같은데 바람 쎄고 그렇게 무겁진 않아요~너무 싸게 잘사서 대만족입니다~,2021.03.03 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
64,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,혜지니05,리뷰 내용처럼 확실히 무게감은 있지만 크기도 적당하고 바람세기도 만족합니다^^,2021.02.27 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
65,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,jiyze,오래 기다려서 받았어요 넘 좋아요~~~,2021.02.24 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
66,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,JeongUk Hwang54,열은 생각보다 좀약한데 바람은 쌔서 좋네요,2021.02.23 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
67,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,섭서비지,일단 예전에 쓰던거에 비해 열이 약해서 오히려 드라이하는데 오래걸리네여ㅜ 바람은 쎕니다,2021.02.23 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
68,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,미경입니다,디자인도 심플하고 바람이 강력하네요. 아주 좋아요.,2021.02.23 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
69,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,말룡87,배송도 원하는 날짜에 오고 상품도 좋아요!,2021.02.21 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
70,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,소정아씨2,소리가 너무커요.작동시켜보고 깜놀.조금 무겁긴한데 그냥저냥 쓸만해요.배송도 너무느리구요.,2021.02.20 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
71,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,retro104,바람소리가..퀄리티가 있는듯 없는듯. 드라이기 본연의 역할은 충분히..,2021.02.19 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
72,집드리,[해외] NEW21 초강력 항공모터 헤어 드라이기 2000W +3종 헤드툴,서연채연2,저렴이 가격에 이쁜 디자인 맘에 들어요 쫌 시끄러운감은 있어요,2021.02.18 ∙ 오늘의집 구매,https://ohou.se/productions/423841/selling
73,다이슨,에어랩 스타일러 볼륨 앤 쉐이프 / 국내배송,으네으넹넹넹,최고에요!! 머리도 덜상하고 드라이어는 매일사용해요,2021.03.08 ∙ 다른 쇼핑몰 구매,https://ohou.se/productions/268961/selling
